"","user_id","learner_id","native_pl","assessment","assess_score_first_perc","assess_score_final_perc","feedback","state","start","end","dur"
"4391",137,"P051",1,"Quiz: Topic 12 - Post-class quiz (Exam review)",NA,100,NA,NA,NA,NA,NA
"4392",72,"P010",1,"Quiz: Topic 12 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4393",23,NA,1,"Quiz: Topic 12 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4394",108,"P032",1,"Quiz: Topic 12 - Post-class quiz (Exam review)",NA,100,NA,NA,NA,NA,NA
"4395",18,NA,0,"Quiz: Topic 12 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4396",147,NA,0,"Quiz: Topic 12 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4397",86,"P029",1,"Quiz: Topic 12 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4398",30,NA,1,"Quiz: Topic 12 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4399",61,NA,1,"Quiz: Topic 12 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4400",135,"P036",1,"Quiz: Topic 12 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4401",89,"P058",1,"Quiz: Topic 12 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4402",76,NA,1,"Quiz: Topic 12 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4403",127,NA,1,"Quiz: Topic 12 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4404",20,"P081",1,"Quiz: Topic 12 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4405",38,NA,0,"Quiz: Topic 12 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4406",70,"P045",1,"Quiz: Topic 12 - Post-class quiz (Exam review)",NA,100,NA,NA,NA,NA,NA
"4407",37,"P016",1,"Quiz: Topic 12 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4408",125,NA,0,"Quiz: Topic 12 - Post-class quiz (Exam review)",NA,100,NA,NA,NA,NA,NA
"4409",103,"P011",1,"Quiz: Topic 12 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4410",95,"P019",1,"Quiz: Topic 12 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4411",69,"P057",1,"Quiz: Topic 12 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4412",97,"P025",1,"Quiz: Topic 12 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4413",46,"P030",1,"Quiz: Topic 12 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4414",133,"P048",1,"Quiz: Topic 12 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4415",67,"P018",1,"Quiz: Topic 12 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4416",83,"P003",1,"Quiz: Topic 12 - Post-class quiz (Exam review)",NA,100,NA,NA,NA,NA,NA
"4417",36,"P006",1,"Quiz: Topic 12 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4418",32,NA,0,"Quiz: Topic 12 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4419",116,"P046",1,"Quiz: Topic 12 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4420",107,"P079",1,"Quiz: Topic 12 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4421",81,NA,1,"Quiz: Topic 12 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4422",144,NA,0,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4423",68,NA,1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4424",145,NA,0,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4425",92,"P034",1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,100,NA,NA,NA,NA,NA
"4426",26,NA,1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4427",123,NA,0,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4428",56,NA,1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4429",25,NA,1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4430",59,"P012",1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4431",129,"P020",1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,100,NA,NA,NA,NA,NA
"4432",41,"P050",1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,60,NA,NA,NA,NA,NA
"4433",71,"P063",1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,100,NA,NA,NA,NA,NA
"4434",121,"P040",1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4435",74,"P024",1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4436",143,"P021",1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4437",55,"P002",1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4438",109,NA,1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4439",78,"P014",1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4440",47,"P017",1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4441",42,"P015",1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4442",117,"P043",1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4443",101,NA,1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,90,NA,NA,NA,NA,NA
"4444",80,"P023",1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4445",33,NA,1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4446",139,NA,0,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4447",54,NA,1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4448",77,NA,1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4449",87,NA,1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,90,NA,NA,NA,NA,NA
"4450",75,"P007",1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4451",104,"P062",1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4452",22,"P080",1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4453",105,"P056",1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4454",19,NA,1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4455",84,"P052",1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4456",132,"P044",1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4457",21,NA,1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4458",31,"P047",1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4459",98,"P067",1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4460",57,"P028",1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4461",110,NA,1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4462",88,"P022",1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4463",114,"P027",1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4464",35,"P013",1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,80,NA,NA,NA,NA,NA
"4465",58,"P004",1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4466",15,"P035",1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4467",82,NA,1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4468",73,"P039",1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4469",137,"P051",1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,100,NA,NA,NA,NA,NA
"4470",72,"P010",1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4471",23,NA,1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4472",108,"P032",1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,90,NA,NA,NA,NA,NA
"4473",18,NA,0,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4474",147,NA,0,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4475",86,"P029",1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4476",30,NA,1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4477",61,NA,1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4478",135,"P036",1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4479",89,"P058",1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4480",76,NA,1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4481",127,NA,1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4482",20,"P081",1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,70,NA,NA,NA,NA,NA
"4483",38,NA,0,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4484",70,"P045",1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,70,NA,NA,NA,NA,NA
"4485",37,"P016",1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4486",125,NA,0,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,60,NA,NA,NA,NA,NA
"4487",103,"P011",1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4488",95,"P019",1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4489",69,"P057",1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4490",97,"P025",1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4491",46,"P030",1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4492",133,"P048",1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4493",67,"P018",1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4494",83,"P003",1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,100,NA,NA,NA,NA,NA
"4495",36,"P006",1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4496",32,NA,0,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4497",116,"P046",1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4498",107,"P079",1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4499",81,NA,1,"Quiz: Topic 1 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4500",144,NA,0,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4501",68,NA,1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4502",145,NA,0,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4503",92,"P034",1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,80,NA,NA,NA,NA,NA
"4504",26,NA,1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4505",123,NA,0,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4506",56,NA,1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4507",25,NA,1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4508",59,"P012",1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4509",129,"P020",1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4510",41,"P050",1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4511",71,"P063",1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4512",121,"P040",1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4513",74,"P024",1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4514",143,"P021",1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4515",55,"P002",1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4516",109,NA,1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4517",78,"P014",1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4518",47,"P017",1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4519",42,"P015",1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4520",117,"P043",1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4521",101,NA,1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4522",80,"P023",1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4523",33,NA,1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4524",139,NA,0,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4525",54,NA,1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4526",77,NA,1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4527",87,NA,1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4528",75,"P007",1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4529",104,"P062",1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4530",22,"P080",1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4531",105,"P056",1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4532",19,NA,1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4533",84,"P052",1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4534",132,"P044",1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4535",21,NA,1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4536",31,"P047",1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4537",98,"P067",1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,80,NA,NA,NA,NA,NA
"4538",57,"P028",1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4539",110,NA,1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4540",88,"P022",1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,60,NA,NA,NA,NA,NA
"4541",114,"P027",1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4542",35,"P013",1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4543",58,"P004",1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4544",15,"P035",1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4545",82,NA,1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4546",73,"P039",1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4547",137,"P051",1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4548",72,"P010",1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4549",23,NA,1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4550",108,"P032",1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,80,NA,NA,NA,NA,NA
"4551",18,NA,0,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4552",147,NA,0,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4553",86,"P029",1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4554",30,NA,1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4555",61,NA,1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4556",135,"P036",1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4557",89,"P058",1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4558",76,NA,1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4559",127,NA,1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4560",20,"P081",1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4561",38,NA,0,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4562",70,"P045",1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4563",37,"P016",1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4564",125,NA,0,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4565",103,"P011",1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4566",95,"P019",1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4567",69,"P057",1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4568",97,"P025",1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4569",46,"P030",1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4570",133,"P048",1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4571",67,"P018",1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4572",83,"P003",1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4573",36,"P006",1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4574",32,NA,0,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4575",116,"P046",1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4576",107,"P079",1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4577",81,NA,1,"Quiz: Topic 13 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4578",144,NA,0,"Quiz: Topic 14 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4579",68,NA,1,"Quiz: Topic 14 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4580",145,NA,0,"Quiz: Topic 14 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4581",92,"P034",1,"Quiz: Topic 14 - Post-class quiz (Exam review)",NA,100,NA,NA,NA,NA,NA
"4582",26,NA,1,"Quiz: Topic 14 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4583",123,NA,0,"Quiz: Topic 14 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4584",56,NA,1,"Quiz: Topic 14 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4585",25,NA,1,"Quiz: Topic 14 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4586",59,"P012",1,"Quiz: Topic 14 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4587",129,"P020",1,"Quiz: Topic 14 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4588",41,"P050",1,"Quiz: Topic 14 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4589",71,"P063",1,"Quiz: Topic 14 - Post-class quiz (Exam review)",NA,100,NA,NA,NA,NA,NA
"4590",121,"P040",1,"Quiz: Topic 14 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4591",74,"P024",1,"Quiz: Topic 14 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4592",143,"P021",1,"Quiz: Topic 14 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4593",55,"P002",1,"Quiz: Topic 14 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4594",109,NA,1,"Quiz: Topic 14 - Post-class quiz (Exam review)",NA,83.33,NA,NA,NA,NA,NA
"4595",78,"P014",1,"Quiz: Topic 14 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4596",47,"P017",1,"Quiz: Topic 14 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4597",42,"P015",1,"Quiz: Topic 14 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4598",117,"P043",1,"Quiz: Topic 14 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4599",101,NA,1,"Quiz: Topic 14 - Post-class quiz (Exam review)",NA,100,NA,NA,NA,NA,NA
"4600",80,"P023",1,"Quiz: Topic 14 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4601",33,NA,1,"Quiz: Topic 14 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4602",139,NA,0,"Quiz: Topic 14 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4603",54,NA,1,"Quiz: Topic 14 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4604",77,NA,1,"Quiz: Topic 14 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4605",87,NA,1,"Quiz: Topic 14 - Post-class quiz (Exam review)",NA,66.67,NA,NA,NA,NA,NA
"4606",75,"P007",1,"Quiz: Topic 14 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4607",104,"P062",1,"Quiz: Topic 14 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4608",22,"P080",1,"Quiz: Topic 14 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4609",105,"P056",1,"Quiz: Topic 14 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4610",19,NA,1,"Quiz: Topic 14 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4611",84,"P052",1,"Quiz: Topic 14 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4612",132,"P044",1,"Quiz: Topic 14 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4613",21,NA,1,"Quiz: Topic 14 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4614",31,"P047",1,"Quiz: Topic 14 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4615",98,"P067",1,"Quiz: Topic 14 - Post-class quiz (Exam review)",NA,66.67,NA,NA,NA,NA,NA
"4616",57,"P028",1,"Quiz: Topic 14 - Post-class quiz (Exam review)",NA,83.33,NA,NA,NA,NA,NA
"4617",110,NA,1,"Quiz: Topic 14 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4618",88,"P022",1,"Quiz: Topic 14 - Post-class quiz (Exam review)",NA,100,NA,NA,NA,NA,NA
"4619",114,"P027",1,"Quiz: Topic 14 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4620",35,"P013",1,"Quiz: Topic 14 - Post-class quiz (Exam review)",NA,83.33,NA,NA,NA,NA,NA
"4621",58,"P004",1,"Quiz: Topic 14 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4622",15,"P035",1,"Quiz: Topic 14 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4623",82,NA,1,"Quiz: Topic 14 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
"4624",73,"P039",1,"Quiz: Topic 14 - Post-class quiz (Exam review)",NA,NA,NA,NA,NA,NA,NA
