"","surv_att_id","user_id","learner_id","surv_att_time","surv_id","surv_title","surv_q_id","surv_q_title","surv_q_pos","surv_q_text","surv_q_req","surv_scale_row_id","surv_scale_cell_val","surv_scale_row_text","surv_scale_col_text","surv_q_text_answer"
"4540",707,74,"P024",2016-10-05 20:32:18,20,"Course evaluation survey",144,"Eval-4-Game-Useful",6,"<h4><span style=""font-weight: normal;"">Throughout the course, you played three board games:&nbsp;</span></h4><p><span style=""font-weight: normal;""><br></span></p><h4><span style=""font-weight: normal;"">1) </span>Stress Run<span style=""font-weight: normal;"">, to practise compound stress;&nbsp;<img src=""@@PLUGINFILE@@/StressRun.png"" alt="""" width=""600"" height=""400"" role=""presentation"" style=""vertical-align:text-bottom; margin: 0 .5em;"" class=""img-responsive""></span></h4><h4><span style=""font-weight: normal;""><br></span></h4><h4><span style=""font-weight: normal;"">2) </span>Stress Maze<span style=""font-weight: normal;"">, to practise weak forms;</span></h4><p><span style=""font-weight: normal;""><img src=""@@PLUGINFILE@@/StressMaze.png"" alt="""" width=""600"" height=""394"" role=""presentation"" style=""vertical-align:text-bottom; margin: 0 .5em;"" class=""img-responsive""><br></span></p><p><span style=""font-weight: normal;""><br></span></p><h4><span style=""font-weight: normal; color: inherit; font-family: inherit;"">3) </span><span style=""color: inherit; font-family: inherit;"">Phono Tactics<span style=""font-weight: normal;"">, to practise cluster rules.</span></span></h4><p><span style=""color: inherit; font-family: inherit;""><span style=""font-weight: normal;""><img src=""@@PLUGINFILE@@/PhonoTactics.png"" alt="""" width=""600"" height=""403"" role=""presentation"" style=""vertical-align:text-bottom; margin: 0 .5em;"" class=""img-responsive""><br></span></span></p><p><span style=""color: inherit; font-family: inherit;""><span style=""font-weight: normal;""><br></span></span></p><h4><span style=""font-weight: normal;"">Please rate the overall </span>usefulness<span style=""font-weight: normal;""> of these games.</span></h4>","y",501,3,"2) Stress Maze (weak forms)","3=Neutral",NA
"4541",707,74,"P024",2016-10-05 20:32:18,20,"Course evaluation survey",144,"Eval-4-Game-Useful",6,"<h4><span style=""font-weight: normal;"">Throughout the course, you played three board games:&nbsp;</span></h4><p><span style=""font-weight: normal;""><br></span></p><h4><span style=""font-weight: normal;"">1) </span>Stress Run<span style=""font-weight: normal;"">, to practise compound stress;&nbsp;<img src=""@@PLUGINFILE@@/StressRun.png"" alt="""" width=""600"" height=""400"" role=""presentation"" style=""vertical-align:text-bottom; margin: 0 .5em;"" class=""img-responsive""></span></h4><h4><span style=""font-weight: normal;""><br></span></h4><h4><span style=""font-weight: normal;"">2) </span>Stress Maze<span style=""font-weight: normal;"">, to practise weak forms;</span></h4><p><span style=""font-weight: normal;""><img src=""@@PLUGINFILE@@/StressMaze.png"" alt="""" width=""600"" height=""394"" role=""presentation"" style=""vertical-align:text-bottom; margin: 0 .5em;"" class=""img-responsive""><br></span></p><p><span style=""font-weight: normal;""><br></span></p><h4><span style=""font-weight: normal; color: inherit; font-family: inherit;"">3) </span><span style=""color: inherit; font-family: inherit;"">Phono Tactics<span style=""font-weight: normal;"">, to practise cluster rules.</span></span></h4><p><span style=""color: inherit; font-family: inherit;""><span style=""font-weight: normal;""><img src=""@@PLUGINFILE@@/PhonoTactics.png"" alt="""" width=""600"" height=""403"" role=""presentation"" style=""vertical-align:text-bottom; margin: 0 .5em;"" class=""img-responsive""><br></span></span></p><p><span style=""color: inherit; font-family: inherit;""><span style=""font-weight: normal;""><br></span></span></p><h4><span style=""font-weight: normal;"">Please rate the overall </span>usefulness<span style=""font-weight: normal;""> of these games.</span></h4>","y",502,3,"3) Phono Tactics (cluster rules)","3=Neutral",NA
"4542",707,74,"P024",2016-10-05 20:32:18,20,"Course evaluation survey",145,"Eval-6-Game-Worksheet",8,"<h4><span><span style=""font-weight: normal;"">We spent around 30 mins to play each board game. That's 1/3 of total class time.&nbsp;</span><span style=""color: inherit; font-family: inherit;""><span style=""font-weight: normal;"">If you could go back in time and </span><i>choose</i><span style=""font-weight: normal;""> between spending this time on&nbsp;</span>playing those board games<span style=""font-weight: normal;"">&nbsp;and </span>doing extra worksheet exercises<span style=""font-weight: normal;"">, what would you prefer to do?</span></span></span></h4>","y",504,NA,"I'd prefer to do extra worksheet exercises.",NA,NA
"4543",707,74,"P024",2016-10-05 20:32:18,20,"Course evaluation survey",147,"Eval-5-Game-Details",7,"<h4><span style=""font-weight: normal; color: inherit; font-family: inherit;"">How exactly were the board games (not) useful? What worked and what needs improvement?</span><br></h4>","y",NA,NA,NA,NA,"<p>Board games are probably just not for me. I find exercises more useful and educational.</p>"
"4544",707,74,"P024",2016-10-05 20:32:18,20,"Course evaluation survey",148,"Eval-8-Exam-Prep",12,"<h4><span style=""font-weight: normal;"">How did you prepare for the final exam?</span></h4><p><span style=""font-weight: normal;""><i>Consider the topics you revised and the tools you used.</i></span></p>","y",NA,NA,NA,NA,"<p>When revising all the topics, I went through most of the pre-class lessons, re-read the cheatsheets and then tried to do the in-class exercises once again.</p>"
"4545",707,74,"P024",2016-10-05 20:32:18,20,"Course evaluation survey",149,"Eval-9-Exam-Prep-Games",13,"<h4><span style=""font-weight: normal;"">Did you replay any of the board games in preparation for the exam?</span></h4><p><span style=""font-weight: normal;""><i>If not, then enter 'no'. If yes, then please specify which one(s) and how you played (alone or with friends).</i></span></p>","y",NA,NA,NA,NA,"<p>no</p>"
"4546",707,74,"P024",2016-10-05 20:32:18,20,"Course evaluation survey",150,"Eval-7-Exam-Prep",10,"<h4><span style=""font-weight: normal;"">Which other topic(s) covered in this course would be </span>less difficult<span style=""font-weight: normal;"">&nbsp;and/or </span>less boring<span style=""font-weight: normal;""> if we played a board game in the class?</span></h4><p><i>If there isn't such a topic, write 'none'.</i></p>","y",NA,NA,NA,NA,"<p>none</p>"
"4547",707,74,"P024",2016-10-05 20:32:18,20,"Course evaluation survey",151,"Eval-4b-Game-Replay",9,"<h4><span style=""font-weight: normal;"">Have you replayed the board games after the class?</span></h4>","y",NA,NA,NA,NA,NA
"4548",707,74,"P024",2016-10-05 20:32:18,20,"Course evaluation survey",152,"Eval-4b-Game-Replay",9,"<h4><span style=""font-weight: normal;"">Did you replay the board games after the class (for example, at home)?</span></h4>","y",512,2,"1) Stress Run (compound stress)","2=No, I've never played it again.",NA
"4549",707,74,"P024",2016-10-05 20:32:18,20,"Course evaluation survey",152,"Eval-4b-Game-Replay",9,"<h4><span style=""font-weight: normal;"">Did you replay the board games after the class (for example, at home)?</span></h4>","y",513,2,"2) Stress Maze (weak forms)","2=No, I've never played it again.",NA
"4550",707,74,"P024",2016-10-05 20:32:18,20,"Course evaluation survey",152,"Eval-4b-Game-Replay",9,"<h4><span style=""font-weight: normal;"">Did you replay the board games after the class (for example, at home)?</span></h4>","y",514,2,"3) Phono Tactics (cluster rules)","2=No, I've never played it again.",NA
"4551",708,78,"P014",2016-10-06 17:02:03,20,"Course evaluation survey",139,"Eval-1-Syll-Diff",2,"<h4><span><span style=""font-weight: normal;"">Which topic did you find particularly </span><span>difficult</span><span style=""font-weight: normal;"">? What could be done to make it easier?</span></span></h4>","y",NA,NA,NA,NA,"<p>none<br /></p>"
"4552",708,78,"P014",2016-10-06 17:02:03,20,"Course evaluation survey",140,"Eval-2-Syll-Bor",3,"<h4><span><span style=""font-weight: normal;"">Which topic did you find particularly </span><span>boring</span><span style=""font-weight: normal;"">? What could be done to make it more interesting?</span></span></h4>","y",NA,NA,NA,NA,"<p>none<br /></p>"
"4553",708,78,"P014",2016-10-06 17:02:03,20,"Course evaluation survey",143,"Eval-3-ToolsOverall",5,"<h4><span style=""font-weight: normal;"">Throughout the course, we used different tools and methods to help you learn. Please rate the overall </span>usefulness<span style=""font-weight: normal;""> of these tools.</span></h4>","y",486,5,"Pre-class Moodle lessons: Videos","5=Very useful",NA
"4554",708,78,"P014",2016-10-06 17:02:03,20,"Course evaluation survey",143,"Eval-3-ToolsOverall",5,"<h4><span style=""font-weight: normal;"">Throughout the course, we used different tools and methods to help you learn. Please rate the overall </span>usefulness<span style=""font-weight: normal;""> of these tools.</span></h4>","y",487,5,"Pre-class Moodle lessons: Activities","5=Very useful",NA
"4555",708,78,"P014",2016-10-06 17:02:03,20,"Course evaluation survey",143,"Eval-3-ToolsOverall",5,"<h4><span style=""font-weight: normal;"">Throughout the course, we used different tools and methods to help you learn. Please rate the overall </span>usefulness<span style=""font-weight: normal;""> of these tools.</span></h4>","y",488,5,"Pre-class Moodle lessons: Supplementary readings","5=Very useful",NA
"4556",708,78,"P014",2016-10-06 17:02:03,20,"Course evaluation survey",143,"Eval-3-ToolsOverall",5,"<h4><span style=""font-weight: normal;"">Throughout the course, we used different tools and methods to help you learn. Please rate the overall </span>usefulness<span style=""font-weight: normal;""> of these tools.</span></h4>","y",489,5,"Real-life classes: Teacher's explanations","5=Very useful",NA
"4557",708,78,"P014",2016-10-06 17:02:03,20,"Course evaluation survey",143,"Eval-3-ToolsOverall",5,"<h4><span style=""font-weight: normal;"">Throughout the course, we used different tools and methods to help you learn. Please rate the overall </span>usefulness<span style=""font-weight: normal;""> of these tools.</span></h4>","y",490,5,"Real-life classes: Worksheet cheat sheet","5=Very useful",NA
"4558",708,78,"P014",2016-10-06 17:02:03,20,"Course evaluation survey",143,"Eval-3-ToolsOverall",5,"<h4><span style=""font-weight: normal;"">Throughout the course, we used different tools and methods to help you learn. Please rate the overall </span>usefulness<span style=""font-weight: normal;""> of these tools.</span></h4>","y",491,5,"Real-life classes: Worksheet exercises","5=Very useful",NA
"4559",708,78,"P014",2016-10-06 17:02:03,20,"Course evaluation survey",143,"Eval-3-ToolsOverall",5,"<h4><span style=""font-weight: normal;"">Throughout the course, we used different tools and methods to help you learn. Please rate the overall </span>usefulness<span style=""font-weight: normal;""> of these tools.</span></h4>","y",492,5,"Real-life classes: Board games","5=Very useful",NA
"4560",708,78,"P014",2016-10-06 17:02:03,20,"Course evaluation survey",143,"Eval-3-ToolsOverall",5,"<h4><span style=""font-weight: normal;"">Throughout the course, we used different tools and methods to help you learn. Please rate the overall </span>usefulness<span style=""font-weight: normal;""> of these tools.</span></h4>","y",493,5,"Post-class quizzes","5=Very useful",NA
"4561",708,78,"P014",2016-10-06 17:02:03,20,"Course evaluation survey",143,"Eval-3-ToolsOverall",5,"<h4><span style=""font-weight: normal;"">Throughout the course, we used different tools and methods to help you learn. Please rate the overall </span>usefulness<span style=""font-weight: normal;""> of these tools.</span></h4>","y",494,5,"Office hours","5=Very useful",NA
"4562",708,78,"P014",2016-10-06 17:02:03,20,"Course evaluation survey",144,"Eval-4-Game-Useful",6,"<h4><span style=""font-weight: normal;"">Throughout the course, you played three board games:&nbsp;</span></h4><p><span style=""font-weight: normal;""><br></span></p><h4><span style=""font-weight: normal;"">1) </span>Stress Run<span style=""font-weight: normal;"">, to practise compound stress;&nbsp;<img src=""@@PLUGINFILE@@/StressRun.png"" alt="""" width=""600"" height=""400"" role=""presentation"" style=""vertical-align:text-bottom; margin: 0 .5em;"" class=""img-responsive""></span></h4><h4><span style=""font-weight: normal;""><br></span></h4><h4><span style=""font-weight: normal;"">2) </span>Stress Maze<span style=""font-weight: normal;"">, to practise weak forms;</span></h4><p><span style=""font-weight: normal;""><img src=""@@PLUGINFILE@@/StressMaze.png"" alt="""" width=""600"" height=""394"" role=""presentation"" style=""vertical-align:text-bottom; margin: 0 .5em;"" class=""img-responsive""><br></span></p><p><span style=""font-weight: normal;""><br></span></p><h4><span style=""font-weight: normal; color: inherit; font-family: inherit;"">3) </span><span style=""color: inherit; font-family: inherit;"">Phono Tactics<span style=""font-weight: normal;"">, to practise cluster rules.</span></span></h4><p><span style=""color: inherit; font-family: inherit;""><span style=""font-weight: normal;""><img src=""@@PLUGINFILE@@/PhonoTactics.png"" alt="""" width=""600"" height=""403"" role=""presentation"" style=""vertical-align:text-bottom; margin: 0 .5em;"" class=""img-responsive""><br></span></span></p><p><span style=""color: inherit; font-family: inherit;""><span style=""font-weight: normal;""><br></span></span></p><h4><span style=""font-weight: normal;"">Please rate the overall </span>usefulness<span style=""font-weight: normal;""> of these games.</span></h4>","y",500,5,"1) Stress Run (compound stress)","5=Very useful",NA
"4563",708,78,"P014",2016-10-06 17:02:03,20,"Course evaluation survey",144,"Eval-4-Game-Useful",6,"<h4><span style=""font-weight: normal;"">Throughout the course, you played three board games:&nbsp;</span></h4><p><span style=""font-weight: normal;""><br></span></p><h4><span style=""font-weight: normal;"">1) </span>Stress Run<span style=""font-weight: normal;"">, to practise compound stress;&nbsp;<img src=""@@PLUGINFILE@@/StressRun.png"" alt="""" width=""600"" height=""400"" role=""presentation"" style=""vertical-align:text-bottom; margin: 0 .5em;"" class=""img-responsive""></span></h4><h4><span style=""font-weight: normal;""><br></span></h4><h4><span style=""font-weight: normal;"">2) </span>Stress Maze<span style=""font-weight: normal;"">, to practise weak forms;</span></h4><p><span style=""font-weight: normal;""><img src=""@@PLUGINFILE@@/StressMaze.png"" alt="""" width=""600"" height=""394"" role=""presentation"" style=""vertical-align:text-bottom; margin: 0 .5em;"" class=""img-responsive""><br></span></p><p><span style=""font-weight: normal;""><br></span></p><h4><span style=""font-weight: normal; color: inherit; font-family: inherit;"">3) </span><span style=""color: inherit; font-family: inherit;"">Phono Tactics<span style=""font-weight: normal;"">, to practise cluster rules.</span></span></h4><p><span style=""color: inherit; font-family: inherit;""><span style=""font-weight: normal;""><img src=""@@PLUGINFILE@@/PhonoTactics.png"" alt="""" width=""600"" height=""403"" role=""presentation"" style=""vertical-align:text-bottom; margin: 0 .5em;"" class=""img-responsive""><br></span></span></p><p><span style=""color: inherit; font-family: inherit;""><span style=""font-weight: normal;""><br></span></span></p><h4><span style=""font-weight: normal;"">Please rate the overall </span>usefulness<span style=""font-weight: normal;""> of these games.</span></h4>","y",501,5,"2) Stress Maze (weak forms)","5=Very useful",NA
"4564",708,78,"P014",2016-10-06 17:02:03,20,"Course evaluation survey",144,"Eval-4-Game-Useful",6,"<h4><span style=""font-weight: normal;"">Throughout the course, you played three board games:&nbsp;</span></h4><p><span style=""font-weight: normal;""><br></span></p><h4><span style=""font-weight: normal;"">1) </span>Stress Run<span style=""font-weight: normal;"">, to practise compound stress;&nbsp;<img src=""@@PLUGINFILE@@/StressRun.png"" alt="""" width=""600"" height=""400"" role=""presentation"" style=""vertical-align:text-bottom; margin: 0 .5em;"" class=""img-responsive""></span></h4><h4><span style=""font-weight: normal;""><br></span></h4><h4><span style=""font-weight: normal;"">2) </span>Stress Maze<span style=""font-weight: normal;"">, to practise weak forms;</span></h4><p><span style=""font-weight: normal;""><img src=""@@PLUGINFILE@@/StressMaze.png"" alt="""" width=""600"" height=""394"" role=""presentation"" style=""vertical-align:text-bottom; margin: 0 .5em;"" class=""img-responsive""><br></span></p><p><span style=""font-weight: normal;""><br></span></p><h4><span style=""font-weight: normal; color: inherit; font-family: inherit;"">3) </span><span style=""color: inherit; font-family: inherit;"">Phono Tactics<span style=""font-weight: normal;"">, to practise cluster rules.</span></span></h4><p><span style=""color: inherit; font-family: inherit;""><span style=""font-weight: normal;""><img src=""@@PLUGINFILE@@/PhonoTactics.png"" alt="""" width=""600"" height=""403"" role=""presentation"" style=""vertical-align:text-bottom; margin: 0 .5em;"" class=""img-responsive""><br></span></span></p><p><span style=""color: inherit; font-family: inherit;""><span style=""font-weight: normal;""><br></span></span></p><h4><span style=""font-weight: normal;"">Please rate the overall </span>usefulness<span style=""font-weight: normal;""> of these games.</span></h4>","y",502,5,"3) Phono Tactics (cluster rules)","5=Very useful",NA
"4565",708,78,"P014",2016-10-06 17:02:03,20,"Course evaluation survey",145,"Eval-6-Game-Worksheet",8,"<h4><span><span style=""font-weight: normal;"">We spent around 30 mins to play each board game. That's 1/3 of total class time.&nbsp;</span><span style=""color: inherit; font-family: inherit;""><span style=""font-weight: normal;"">If you could go back in time and </span><i>choose</i><span style=""font-weight: normal;""> between spending this time on&nbsp;</span>playing those board games<span style=""font-weight: normal;"">&nbsp;and </span>doing extra worksheet exercises<span style=""font-weight: normal;"">, what would you prefer to do?</span></span></span></h4>","y",503,NA,"I'd prefer to play the board games.",NA,NA
"4566",708,78,"P014",2016-10-06 17:02:03,20,"Course evaluation survey",147,"Eval-5-Game-Details",7,"<h4><span style=""font-weight: normal; color: inherit; font-family: inherit;"">How exactly were the board games (not) useful? What worked and what needs improvement?</span><br></h4>","y",NA,NA,NA,NA,"<p>The board games were useful.<br /></p>"
"4567",708,78,"P014",2016-10-06 17:02:03,20,"Course evaluation survey",148,"Eval-8-Exam-Prep",12,"<h4><span style=""font-weight: normal;"">How did you prepare for the final exam?</span></h4><p><span style=""font-weight: normal;""><i>Consider the topics you revised and the tools you used.</i></span></p>","y",NA,NA,NA,NA,"I repeated all the material and moodle lessons.<br />"
"4568",708,78,"P014",2016-10-06 17:02:03,20,"Course evaluation survey",149,"Eval-9-Exam-Prep-Games",13,"<h4><span style=""font-weight: normal;"">Did you replay any of the board games in preparation for the exam?</span></h4><p><span style=""font-weight: normal;""><i>If not, then enter 'no'. If yes, then please specify which one(s) and how you played (alone or with friends).</i></span></p>","y",NA,NA,NA,NA,"<p>no<br /></p>"
"4569",708,78,"P014",2016-10-06 17:02:03,20,"Course evaluation survey",150,"Eval-7-Exam-Prep",10,"<h4><span style=""font-weight: normal;"">Which other topic(s) covered in this course would be </span>less difficult<span style=""font-weight: normal;"">&nbsp;and/or </span>less boring<span style=""font-weight: normal;""> if we played a board game in the class?</span></h4><p><i>If there isn't such a topic, write 'none'.</i></p>","y",NA,NA,NA,NA,"<p>none<br /></p>"
"4570",708,78,"P014",2016-10-06 17:02:03,20,"Course evaluation survey",151,"Eval-4b-Game-Replay",9,"<h4><span style=""font-weight: normal;"">Have you replayed the board games after the class?</span></h4>","y",NA,NA,NA,NA,NA
"4571",708,78,"P014",2016-10-06 17:02:03,20,"Course evaluation survey",152,"Eval-4b-Game-Replay",9,"<h4><span style=""font-weight: normal;"">Did you replay the board games after the class (for example, at home)?</span></h4>","y",512,1,"1) Stress Run (compound stress)","1=Yes, I've replayed it.",NA
"4572",708,78,"P014",2016-10-06 17:02:03,20,"Course evaluation survey",152,"Eval-4b-Game-Replay",9,"<h4><span style=""font-weight: normal;"">Did you replay the board games after the class (for example, at home)?</span></h4>","y",513,2,"2) Stress Maze (weak forms)","2=No, I've never played it again.",NA
"4573",708,78,"P014",2016-10-06 17:02:03,20,"Course evaluation survey",152,"Eval-4b-Game-Replay",9,"<h4><span style=""font-weight: normal;"">Did you replay the board games after the class (for example, at home)?</span></h4>","y",514,2,"3) Phono Tactics (cluster rules)","2=No, I've never played it again.",NA
"4574",709,103,"P011",2016-10-06 23:15:00,20,"Course evaluation survey",139,"Eval-1-Syll-Diff",2,"<h4><span><span style=""font-weight: normal;"">Which topic did you find particularly </span><span>difficult</span><span style=""font-weight: normal;"">? What could be done to make it easier?</span></span></h4>","y",NA,NA,NA,NA,"Acoustic phonetics<p><br /></p>"
"4575",709,103,"P011",2016-10-06 23:15:00,20,"Course evaluation survey",140,"Eval-2-Syll-Bor",3,"<h4><span><span style=""font-weight: normal;"">Which topic did you find particularly </span><span>boring</span><span style=""font-weight: normal;"">? What could be done to make it more interesting?</span></span></h4>","y",NA,NA,NA,NA,"<p>-<br /></p>"
"4576",709,103,"P011",2016-10-06 23:15:00,20,"Course evaluation survey",143,"Eval-3-ToolsOverall",5,"<h4><span style=""font-weight: normal;"">Throughout the course, we used different tools and methods to help you learn. Please rate the overall </span>usefulness<span style=""font-weight: normal;""> of these tools.</span></h4>","y",486,4,"Pre-class Moodle lessons: Videos","4=Somewhat useful",NA
"4577",709,103,"P011",2016-10-06 23:15:00,20,"Course evaluation survey",143,"Eval-3-ToolsOverall",5,"<h4><span style=""font-weight: normal;"">Throughout the course, we used different tools and methods to help you learn. Please rate the overall </span>usefulness<span style=""font-weight: normal;""> of these tools.</span></h4>","y",487,3,"Pre-class Moodle lessons: Activities","3=Neutral",NA
"4578",709,103,"P011",2016-10-06 23:15:00,20,"Course evaluation survey",143,"Eval-3-ToolsOverall",5,"<h4><span style=""font-weight: normal;"">Throughout the course, we used different tools and methods to help you learn. Please rate the overall </span>usefulness<span style=""font-weight: normal;""> of these tools.</span></h4>","y",488,3,"Pre-class Moodle lessons: Supplementary readings","3=Neutral",NA
"4579",709,103,"P011",2016-10-06 23:15:00,20,"Course evaluation survey",143,"Eval-3-ToolsOverall",5,"<h4><span style=""font-weight: normal;"">Throughout the course, we used different tools and methods to help you learn. Please rate the overall </span>usefulness<span style=""font-weight: normal;""> of these tools.</span></h4>","y",489,4,"Real-life classes: Teacher's explanations","4=Somewhat useful",NA
"4580",709,103,"P011",2016-10-06 23:15:00,20,"Course evaluation survey",143,"Eval-3-ToolsOverall",5,"<h4><span style=""font-weight: normal;"">Throughout the course, we used different tools and methods to help you learn. Please rate the overall </span>usefulness<span style=""font-weight: normal;""> of these tools.</span></h4>","y",490,5,"Real-life classes: Worksheet cheat sheet","5=Very useful",NA
"4581",709,103,"P011",2016-10-06 23:15:00,20,"Course evaluation survey",143,"Eval-3-ToolsOverall",5,"<h4><span style=""font-weight: normal;"">Throughout the course, we used different tools and methods to help you learn. Please rate the overall </span>usefulness<span style=""font-weight: normal;""> of these tools.</span></h4>","y",491,5,"Real-life classes: Worksheet exercises","5=Very useful",NA
"4582",709,103,"P011",2016-10-06 23:15:00,20,"Course evaluation survey",143,"Eval-3-ToolsOverall",5,"<h4><span style=""font-weight: normal;"">Throughout the course, we used different tools and methods to help you learn. Please rate the overall </span>usefulness<span style=""font-weight: normal;""> of these tools.</span></h4>","y",492,4,"Real-life classes: Board games","4=Somewhat useful",NA
"4583",709,103,"P011",2016-10-06 23:15:00,20,"Course evaluation survey",143,"Eval-3-ToolsOverall",5,"<h4><span style=""font-weight: normal;"">Throughout the course, we used different tools and methods to help you learn. Please rate the overall </span>usefulness<span style=""font-weight: normal;""> of these tools.</span></h4>","y",493,3,"Post-class quizzes","3=Neutral",NA
"4584",709,103,"P011",2016-10-06 23:15:00,20,"Course evaluation survey",143,"Eval-3-ToolsOverall",5,"<h4><span style=""font-weight: normal;"">Throughout the course, we used different tools and methods to help you learn. Please rate the overall </span>usefulness<span style=""font-weight: normal;""> of these tools.</span></h4>","y",494,4,"Office hours","4=Somewhat useful",NA
"4585",709,103,"P011",2016-10-06 23:15:00,20,"Course evaluation survey",144,"Eval-4-Game-Useful",6,"<h4><span style=""font-weight: normal;"">Throughout the course, you played three board games:&nbsp;</span></h4><p><span style=""font-weight: normal;""><br></span></p><h4><span style=""font-weight: normal;"">1) </span>Stress Run<span style=""font-weight: normal;"">, to practise compound stress;&nbsp;<img src=""@@PLUGINFILE@@/StressRun.png"" alt="""" width=""600"" height=""400"" role=""presentation"" style=""vertical-align:text-bottom; margin: 0 .5em;"" class=""img-responsive""></span></h4><h4><span style=""font-weight: normal;""><br></span></h4><h4><span style=""font-weight: normal;"">2) </span>Stress Maze<span style=""font-weight: normal;"">, to practise weak forms;</span></h4><p><span style=""font-weight: normal;""><img src=""@@PLUGINFILE@@/StressMaze.png"" alt="""" width=""600"" height=""394"" role=""presentation"" style=""vertical-align:text-bottom; margin: 0 .5em;"" class=""img-responsive""><br></span></p><p><span style=""font-weight: normal;""><br></span></p><h4><span style=""font-weight: normal; color: inherit; font-family: inherit;"">3) </span><span style=""color: inherit; font-family: inherit;"">Phono Tactics<span style=""font-weight: normal;"">, to practise cluster rules.</span></span></h4><p><span style=""color: inherit; font-family: inherit;""><span style=""font-weight: normal;""><img src=""@@PLUGINFILE@@/PhonoTactics.png"" alt="""" width=""600"" height=""403"" role=""presentation"" style=""vertical-align:text-bottom; margin: 0 .5em;"" class=""img-responsive""><br></span></span></p><p><span style=""color: inherit; font-family: inherit;""><span style=""font-weight: normal;""><br></span></span></p><h4><span style=""font-weight: normal;"">Please rate the overall </span>usefulness<span style=""font-weight: normal;""> of these games.</span></h4>","y",500,4,"1) Stress Run (compound stress)","4=Somewhat useful",NA
"4586",709,103,"P011",2016-10-06 23:15:00,20,"Course evaluation survey",144,"Eval-4-Game-Useful",6,"<h4><span style=""font-weight: normal;"">Throughout the course, you played three board games:&nbsp;</span></h4><p><span style=""font-weight: normal;""><br></span></p><h4><span style=""font-weight: normal;"">1) </span>Stress Run<span style=""font-weight: normal;"">, to practise compound stress;&nbsp;<img src=""@@PLUGINFILE@@/StressRun.png"" alt="""" width=""600"" height=""400"" role=""presentation"" style=""vertical-align:text-bottom; margin: 0 .5em;"" class=""img-responsive""></span></h4><h4><span style=""font-weight: normal;""><br></span></h4><h4><span style=""font-weight: normal;"">2) </span>Stress Maze<span style=""font-weight: normal;"">, to practise weak forms;</span></h4><p><span style=""font-weight: normal;""><img src=""@@PLUGINFILE@@/StressMaze.png"" alt="""" width=""600"" height=""394"" role=""presentation"" style=""vertical-align:text-bottom; margin: 0 .5em;"" class=""img-responsive""><br></span></p><p><span style=""font-weight: normal;""><br></span></p><h4><span style=""font-weight: normal; color: inherit; font-family: inherit;"">3) </span><span style=""color: inherit; font-family: inherit;"">Phono Tactics<span style=""font-weight: normal;"">, to practise cluster rules.</span></span></h4><p><span style=""color: inherit; font-family: inherit;""><span style=""font-weight: normal;""><img src=""@@PLUGINFILE@@/PhonoTactics.png"" alt="""" width=""600"" height=""403"" role=""presentation"" style=""vertical-align:text-bottom; margin: 0 .5em;"" class=""img-responsive""><br></span></span></p><p><span style=""color: inherit; font-family: inherit;""><span style=""font-weight: normal;""><br></span></span></p><h4><span style=""font-weight: normal;"">Please rate the overall </span>usefulness<span style=""font-weight: normal;""> of these games.</span></h4>","y",501,4,"2) Stress Maze (weak forms)","4=Somewhat useful",NA
"4587",709,103,"P011",2016-10-06 23:15:00,20,"Course evaluation survey",144,"Eval-4-Game-Useful",6,"<h4><span style=""font-weight: normal;"">Throughout the course, you played three board games:&nbsp;</span></h4><p><span style=""font-weight: normal;""><br></span></p><h4><span style=""font-weight: normal;"">1) </span>Stress Run<span style=""font-weight: normal;"">, to practise compound stress;&nbsp;<img src=""@@PLUGINFILE@@/StressRun.png"" alt="""" width=""600"" height=""400"" role=""presentation"" style=""vertical-align:text-bottom; margin: 0 .5em;"" class=""img-responsive""></span></h4><h4><span style=""font-weight: normal;""><br></span></h4><h4><span style=""font-weight: normal;"">2) </span>Stress Maze<span style=""font-weight: normal;"">, to practise weak forms;</span></h4><p><span style=""font-weight: normal;""><img src=""@@PLUGINFILE@@/StressMaze.png"" alt="""" width=""600"" height=""394"" role=""presentation"" style=""vertical-align:text-bottom; margin: 0 .5em;"" class=""img-responsive""><br></span></p><p><span style=""font-weight: normal;""><br></span></p><h4><span style=""font-weight: normal; color: inherit; font-family: inherit;"">3) </span><span style=""color: inherit; font-family: inherit;"">Phono Tactics<span style=""font-weight: normal;"">, to practise cluster rules.</span></span></h4><p><span style=""color: inherit; font-family: inherit;""><span style=""font-weight: normal;""><img src=""@@PLUGINFILE@@/PhonoTactics.png"" alt="""" width=""600"" height=""403"" role=""presentation"" style=""vertical-align:text-bottom; margin: 0 .5em;"" class=""img-responsive""><br></span></span></p><p><span style=""color: inherit; font-family: inherit;""><span style=""font-weight: normal;""><br></span></span></p><h4><span style=""font-weight: normal;"">Please rate the overall </span>usefulness<span style=""font-weight: normal;""> of these games.</span></h4>","y",502,4,"3) Phono Tactics (cluster rules)","4=Somewhat useful",NA
